,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,å¥éqóÕÅkMWhÅl,âŒóÕÅkMWhÅl,êÖóÕÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,ógêÖìôÅkMWhÅl,òAånê¸ÅkMWhÅl
2024/3/23 1:00,7971,4154,4073,418,157,476,0,0,268,0,-31,-1544
2024/3/23 2:00,8330,4156,4339,459,157,477,0,0,268,0,-10,-1516
2024/3/23 3:00,8776,4155,4534,723,154,480,0,0,271,0,-7,-1534
2024/3/23 4:00,8920,4155,4453,845,154,478,0,0,258,0,1,-1424
2024/3/23 5:00,8636,4156,4188,854,154,479,0,0,286,0,1,-1482
2024/3/23 6:00,8275,4156,4068,721,154,481,5,0,280,0,7,-1596
2024/3/23 7:00,8234,4153,4179,598,151,478,178,0,274,0,3,-1780
2024/3/23 8:00,8639,4155,4412,513,151,478,452,0,260,0,122,-1904
2024/3/23 9:00,8885,4155,4266,447,151,474,842,0,261,0,165,-1876
2024/3/23 10:00,8815,4152,4169,409,151,472,1202,0,239,0,11,-1990
2024/3/23 11:00,8785,4155,4108,398,151,475,1240,0,230,0,0,-1972
2024/3/23 12:00,8566,4149,3880,396,151,474,1217,0,221,0,-8,-1914
2024/3/23 13:00,8643,4152,3734,379,150,471,1247,0,196,0,-4,-1682
2024/3/23 14:00,8567,4154,3683,375,150,472,1093,0,178,0,0,-1538
2024/3/23 15:00,8557,4154,3819,377,150,475,877,0,165,0,2,-1462
2024/3/23 16:00,8658,4153,4240,480,150,477,493,0,145,0,0,-1480
2024/3/23 17:00,8871,4153,4632,677,150,477,127,0,135,0,44,-1524
2024/3/23 18:00,9195,4152,4779,903,150,475,5,0,135,0,167,-1570
2024/3/23 19:00,9005,4151,4706,910,150,475,0,0,137,0,28,-1552
2024/3/23 20:00,8756,4154,4552,793,150,477,0,0,144,0,-22,-1492
2024/3/23 21:00,8360,4153,4261,694,150,477,0,0,144,0,-15,-1504
2024/3/23 22:00,8036,4154,4016,593,150,478,0,0,137,0,4,-1496
2024/3/23 23:00,7821,4152,3764,529,150,479,0,0,139,0,20,-1412
2024/3/24 0:00,7478,4155,3361,514,150,479,0,0,155,0,-12,-1324
2024/3/24 1:00,7406,4150,3301,510,150,477,0,0,162,0,-14,-1330
2024/3/24 2:00,7784,4151,3870,543,150,482,0,0,157,0,13,-1582
2024/3/24 3:00,8235,4152,4089,756,150,477,0,0,179,0,86,-1654
2024/3/24 4:00,8356,4152,4048,894,149,475,0,0,203,0,47,-1612
2024/3/24 5:00,7975,4154,3668,849,149,477,0,0,208,0,-16,-1514
2024/3/24 6:00,7473,4156,3379,746,150,479,0,0,196,0,-41,-1592
2024/3/24 7:00,7547,4154,3399,729,150,479,6,0,219,0,-13,-1576
2024/3/24 8:00,7938,4154,3641,775,149,479,79,0,230,0,-1,-1568
2024/3/24 9:00,8243,4156,3661,851,150,476,298,0,223,0,0,-1572
2024/3/24 10:00,8232,4155,3593,847,150,476,649,0,223,0,-177,-1684
2024/3/24 11:00,8172,4152,3494,901,150,478,1087,0,219,0,-245,-2064
2024/3/24 12:00,8197,4151,3352,907,149,474,1277,0,203,0,-268,-2048
2024/3/24 13:00,8101,4154,3319,919,149,473,1235,0,201,0,-335,-2014
2024/3/24 14:00,8024,4151,3429,917,149,475,970,0,182,0,-293,-1956
2024/3/24 15:00,8072,4154,3704,909,149,485,504,0,158,0,-63,-1928
2024/3/24 16:00,8293,4152,3741,942,149,504,244,0,136,0,1,-1576
2024/3/24 17:00,8743,4154,4082,1011,149,535,66,0,140,0,2,-1396
2024/3/24 18:00,9063,4148,4502,1149,149,544,4,0,107,0,118,-1656
2024/3/24 19:00,8959,4154,4479,1131,149,545,0,0,90,0,159,-1748
2024/3/24 20:00,8676,4149,4503,1073,149,544,0,0,92,0,38,-1872
2024/3/24 21:00,8310,4155,4288,951,149,545,0,0,86,0,0,-1864
2024/3/24 22:00,7928,4155,3854,952,149,542,0,0,78,0,2,-1804
2024/3/24 23:00,7662,4153,3268,949,149,546,0,0,70,0,11,-1484
2024/3/25 0:00,7290,4152,2716,966,149,548,0,0,70,0,-99,-1212
2024/3/25 1:00,7208,4152,2803,959,150,550,0,0,63,0,-188,-1281
2024/3/25 2:00,7685,4151,3153,974,149,545,0,0,59,0,-13,-1333
2024/3/25 3:00,8235,4151,3696,962,150,546,0,0,61,0,21,-1352
2024/3/25 4:00,8482,4153,3930,968,150,546,0,0,79,0,72,-1416
2024/3/25 5:00,8382,4153,4111,1034,150,545,0,0,85,0,-12,-1684
2024/3/25 6:00,8352,4155,4067,1060,150,546,3,0,96,0,-4,-1720
2024/3/25 7:00,8815,4154,4385,1034,150,535,54,0,113,0,0,-1610
2024/3/25 8:00,9583,4155,4933,1080,150,531,220,0,121,0,115,-1722
2024/3/25 9:00,10133,4155,4938,1049,150,529,491,0,117,0,372,-1668
2024/3/25 10:00,10021,4153,4886,1031,151,528,945,0,115,0,206,-1994
2024/3/25 11:00,10073,4154,4938,928,151,528,1135,0,133,0,344,-2238
2024/3/25 12:00,9772,4153,4509,899,150,528,996,0,136,0,35,-1634
2024/3/25 13:00,9986,4151,4780,934,149,525,772,0,155,0,-8,-1472
2024/3/25 14:00,9950,4152,4905,944,149,525,696,0,157,0,6,-1584
2024/3/25 15:00,9862,4149,4972,943,149,528,505,0,163,0,9,-1556
2024/3/25 16:00,10039,4150,5136,1004,149,534,177,0,175,0,86,-1372
2024/3/25 17:00,10096,4149,5171,1092,149,529,43,0,185,0,28,-1250
2024/3/25 18:00,10236,4147,5455,1117,149,531,2,0,187,0,1,-1352
2024/3/25 19:00,9969,4145,5228,1118,149,541,0,0,186,0,2,-1400
2024/3/25 20:00,9593,4145,4820,1123,148,540,0,0,223,0,2,-1408
2024/3/25 21:00,9147,4149,4364,1130,148,539,0,0,251,0,-12,-1422
2024/3/25 22:00,8770,4147,3899,1137,148,537,0,0,266,0,0,-1364
2024/3/25 23:00,8466,4151,3696,1140,148,543,0,0,262,0,-112,-1362
2024/3/26 0:00,7883,4146,3636,1144,148,547,0,0,268,0,-494,-1512
2024/3/26 1:00,7746,4144,3410,1147,148,542,0,0,234,0,-337,-1542
2024/3/26 2:00,8127,4143,3584,1154,148,543,0,0,205,0,-49,-1601
2024/3/26 3:00,8661,4145,4028,1154,148,545,0,0,218,0,-2,-1575
2024/3/26 4:00,8930,4144,4329,1124,149,546,0,0,192,0,4,-1558
2024/3/26 5:00,8800,4148,4171,1116,149,544,0,0,208,0,42,-1578
2024/3/26 6:00,8669,4146,3714,1114,149,546,11,0,218,0,286,-1514
2024/3/26 7:00,9020,4148,3876,1113,150,544,235,0,247,0,275,-1568
2024/3/26 8:00,9796,4149,4495,1112,150,539,815,0,289,0,389,-2142
2024/3/26 9:00,10391,4147,3918,1116,150,535,1990,0,336,0,43,-1844
2024/3/26 10:00,10362,4147,3364,1050,151,504,2796,1,345,0,135,-2130
2024/3/26 11:00,10244,4146,3011,1028,152,453,3512,1,325,0,165,-2548
2024/3/26 12:00,9779,4146,2413,1021,154,456,4434,1,301,0,-658,-2488
2024/3/26 13:00,9934,4142,2569,1020,154,465,4544,1,317,0,-767,-2510
2024/3/26 14:00,9775,4144,2751,1021,154,522,4437,2,318,0,-1036,-2536
2024/3/26 15:00,9873,4141,3344,1123,154,530,3797,1,331,0,-1073,-2474
2024/3/26 16:00,9973,4148,4054,1175,157,541,2300,0,327,0,-417,-2312
2024/3/26 17:00,10063,4142,4693,1195,157,550,802,0,322,0,2,-1800
2024/3/26 18:00,10361,4100,5013,1192,157,553,39,0,321,0,902,-1910
2024/3/26 19:00,10346,3869,5132,1187,157,548,0,0,291,0,918,-1756
2024/3/26 20:00,10074,3738,5096,1186,158,549,0,0,268,0,905,-1826
2024/3/26 21:00,9672,3625,4777,1185,158,546,0,0,255,0,710,-1584
2024/3/26 22:00,9230,3481,4507,1182,158,545,0,0,210,0,315,-1168
2024/3/26 23:00,8804,3306,4498,1184,158,550,0,0,160,0,216,-1268
2024/3/27 0:00,8259,3144,4179,1194,158,550,0,0,130,0,-4,-1092
2024/3/27 1:00,8155,3003,4090,1188,158,548,0,0,130,0,-6,-956
2024/3/27 2:00,8580,3002,4041,1182,158,550,0,0,122,0,161,-636
2024/3/27 3:00,9132,3001,4174,1183,159,550,0,0,107,0,550,-592
2024/3/27 4:00,9522,3000,4202,1191,158,548,0,0,108,0,831,-516
2024/3/27 5:00,9662,3001,4248,1195,158,551,0,0,95,0,826,-412
2024/3/27 6:00,9681,3003,4681,1189,158,550,123,0,81,0,892,-996
2024/3/27 7:00,9369,3002,3749,1184,158,547,1807,0,65,0,533,-1676
2024/3/27 8:00,9503,3003,2651,1153,158,514,4551,10,58,0,-113,-2472
2024/3/27 9:00,9653,3004,2230,1079,158,460,6586,171,70,0,-1506,-2428
2024/3/27 10:00,9447,3004,2026,1074,157,460,6908,1446,52,0,-1782,-2452
2024/3/27 11:00,9270,3000,1944,1148,157,461,6801,2260,27,0,-1828,-2440
2024/3/27 12:00,8876,3000,1941,1146,157,465,6336,2947,27,0,-1810,-2386
2024/3/27 13:00,9035,2998,2085,1132,157,462,6197,2677,32,0,-1656,-2372
2024/3/27 14:00,8997,2998,2277,1119,156,461,5901,2074,23,0,-1566,-2372
2024/3/27 15:00,9153,2997,2597,1133,156,460,5442,1048,16,0,-1356,-2292
2024/3/27 16:00,9120,2997,3252,1145,156,508,3750,0,17,0,-605,-2100
2024/3/27 17:00,9210,3000,4712,1192,156,544,1264,0,17,0,7,-1682
2024/3/27 18:00,9650,2985,5787,1210,157,545,71,0,22,0,255,-1382
2024/3/27 19:00,9845,2995,6068,1209,156,546,0,0,21,0,446,-1596
2024/3/27 20:00,9617,2997,5992,1202,156,549,0,0,17,0,396,-1692
2024/3/27 21:00,9264,3002,5788,1199,157,548,0,0,25,0,190,-1645
2024/3/27 22:00,8873,3001,5485,1201,156,548,0,0,26,0,77,-1621
2024/3/27 23:00,8500,3001,5042,1198,157,553,0,0,42,0,15,-1508
2024/3/28 0:00,7975,3003,4563,1195,156,555,0,0,69,0,-8,-1558
2024/3/28 1:00,7876,3000,4532,1197,156,550,0,0,95,0,-26,-1628
2024/3/28 2:00,8297,2998,4794,1191,157,550,0,0,86,0,-15,-1464
2024/3/28 3:00,8852,2997,5489,1184,156,553,0,0,91,0,-4,-1614
2024/3/28 4:00,9096,2998,5631,1183,156,549,0,0,108,0,77,-1606
2024/3/28 5:00,9137,3001,5448,1198,157,552,0,0,143,0,6,-1368
2024/3/28 6:00,8983,3001,5423,1195,157,551,23,0,193,0,92,-1652
2024/3/28 7:00,9077,3002,5292,1179,156,550,443,0,227,0,100,-1872
2024/3/28 8:00,9660,3001,5554,1166,156,549,779,0,264,0,43,-1852
2024/3/28 9:00,10098,3003,5303,1156,156,542,1048,0,280,0,100,-1490
2024/3/28 10:00,10035,3003,4859,1151,154,543,1321,0,267,0,5,-1268
2024/3/28 11:00,10092,3002,4767,1151,154,545,1271,0,314,0,-28,-1084
2024/3/28 12:00,9755,3004,4528,1135,155,546,1112,0,349,0,-6,-1068
2024/3/28 13:00,9994,3000,4804,1135,155,544,1418,0,358,0,0,-1420
2024/3/28 14:00,10137,3001,5531,1164,154,547,733,0,362,0,259,-1614
2024/3/28 15:00,10087,3000,5548,1186,155,548,308,0,361,0,137,-1156
2024/3/28 16:00,10213,2997,5767,1187,155,553,181,0,371,0,260,-1258
2024/3/28 17:00,10285,2996,5836,1193,156,554,71,0,373,0,482,-1376
2024/3/28 18:00,10473,2998,5861,1214,155,553,7,0,372,0,797,-1484
2024/3/28 19:00,10262,2999,5745,1224,155,553,0,0,351,0,635,-1400
2024/3/28 20:00,9876,3001,5763,1223,155,550,0,0,305,0,387,-1508
2024/3/28 21:00,9327,3003,5532,1206,155,552,0,0,291,0,64,-1476
2024/3/28 22:00,8849,3002,4948,1205,154,551,0,0,252,0,-6,-1257
2024/3/28 23:00,8433,3002,4462,1203,153,548,0,0,206,0,-2,-1139
2024/3/29 0:00,7950,3002,4150,1202,154,547,0,0,207,0,-14,-1298
2024/3/29 1:00,7815,3001,4034,1201,155,546,0,0,231,0,-10,-1343
2024/3/29 2:00,8179,3000,3962,1199,155,541,0,0,223,0,320,-1221
2024/3/29 3:00,8708,3000,4208,1220,155,541,0,0,205,0,512,-1133
2024/3/29 4:00,8955,2998,4210,1220,156,538,0,0,182,0,729,-1078
2024/3/29 5:00,8956,2999,3913,1218,157,541,0,0,153,0,862,-887
2024/3/29 6:00,8662,3002,3901,1212,157,537,115,0,127,0,757,-1146
2024/3/29 7:00,8528,3000,3338,1203,157,533,1661,0,110,0,260,-1734
2024/3/29 8:00,8723,3003,2511,1099,158,472,4330,10,80,0,-558,-2372
2024/3/29 9:00,9101,3002,1990,1086,159,450,6153,555,71,0,-1334,-2476
2024/3/29 10:00,8876,3003,1933,1101,158,449,6313,1909,69,0,-1684,-2466
2024/3/29 11:00,8792,3003,1965,1038,158,444,6418,2565,67,0,-1795,-2506
2024/3/29 12:00,8339,3005,1990,1015,157,447,5684,3453,84,1,-1631,-2412
2024/3/29 13:00,8530,3001,2237,1094,157,444,5435,3211,113,1,-1513,-2438
2024/3/29 14:00,8614,3003,2193,1117,155,443,5745,2082,140,0,-1730,-2452
2024/3/29 15:00,8788,2999,2530,1123,156,445,5318,1136,151,0,-1558,-2376
2024/3/29 16:00,8762,3000,2909,1114,157,495,4104,0,143,0,-1176,-1984
2024/3/29 17:00,8737,2992,3571,1171,157,530,1542,0,151,0,-55,-1322
2024/3/29 18:00,8995,2997,4077,1161,157,534,107,0,126,0,921,-1070
2024/3/29 19:00,9088,2997,4030,1167,157,532,0,0,114,0,991,-900
2024/3/29 20:00,8793,3003,4139,1162,157,532,0,0,112,0,916,-1228
2024/3/29 21:00,8504,3004,4089,1163,157,539,0,0,101,0,889,-1438
2024/3/29 22:00,8135,3003,3659,1146,157,540,0,0,105,0,777,-1252
2024/3/29 23:00,7910,3005,3626,1151,157,542,0,0,90,0,679,-1340
2024/3/30 0:00,7447,3003,3796,1134,157,541,0,0,82,0,238,-1504
2024/3/30 1:00,7315,3002,3803,1120,156,541,0,0,76,0,189,-1572
2024/3/30 2:00,7705,3004,3806,1118,156,545,0,0,60,0,480,-1464
2024/3/30 3:00,8266,3003,4018,1173,156,544,0,0,68,0,820,-1516
2024/3/30 4:00,8496,3003,4185,1192,156,542,0,0,68,0,1014,-1664
2024/3/30 5:00,8309,3002,4091,1166,156,545,0,0,62,0,945,-1658
2024/3/30 6:00,7778,2999,3472,1132,156,545,115,0,58,0,723,-1422
2024/3/30 7:00,7511,2999,2588,1119,156,535,1337,0,40,0,17,-1280
2024/3/30 8:00,7686,3000,2198,1027,156,475,3304,199,26,0,-1186,-1314
2024/3/30 9:00,7957,2999,1856,1016,155,459,4826,823,37,0,-1401,-1990
2024/3/30 10:00,7843,2999,1733,1017,155,456,5151,2100,60,1,-1708,-2020
2024/3/30 11:00,7811,3001,1872,967,156,455,4844,2837,68,1,-1566,-1986
2024/3/30 12:00,7680,3001,1920,952,155,457,4411,2923,94,1,-1552,-1758
2024/3/30 13:00,7747,3001,2111,1023,155,455,4289,1941,115,1,-1492,-1910
2024/3/30 14:00,7736,3000,2156,1011,155,456,3719,1197,137,1,-990,-1908
2024/3/30 15:00,7656,3000,2178,1028,155,455,3426,161,156,0,-764,-1978
2024/3/30 16:00,7646,2996,2322,1059,155,468,2576,0,178,0,-634,-1474
2024/3/30 17:00,7861,2996,2967,1144,155,515,1123,0,175,0,286,-1500
2024/3/30 18:00,8338,2993,3975,1136,156,522,103,0,188,0,971,-1692
2024/3/30 19:00,8448,2997,4091,1151,156,523,0,0,187,0,833,-1490
2024/3/30 20:00,8231,2998,4134,1147,157,522,0,0,170,0,789,-1686
2024/3/30 21:00,7884,3000,3786,1152,157,523,0,0,172,0,596,-1502
2024/3/30 22:00,7613,3002,3473,1128,156,523,0,0,173,0,400,-1242
2024/3/30 23:00,7373,3002,3152,1121,157,526,0,0,141,0,176,-902
2024/3/31 0:00,7014,3002,3004,1073,155,528,0,0,114,0,-14,-848
2024/3/31 1:00,6897,3002,2757,1061,156,527,0,0,97,0,-17,-686
2024/3/31 2:00,7251,3001,3312,1061,155,525,0,0,79,0,172,-1054
2024/3/31 3:00,7820,3002,3501,1130,155,525,0,0,53,0,634,-1180
2024/3/31 4:00,8100,3002,3324,1210,155,526,0,0,38,0,915,-1070
2024/3/31 5:00,7874,3003,3007,1209,156,525,0,0,29,0,839,-894
2024/3/31 6:00,7197,3000,2584,1162,156,520,153,0,33,0,555,-966
2024/3/31 7:00,6938,3005,1845,1092,155,475,1505,0,32,0,-99,-1072
2024/3/31 8:00,6993,3002,1639,1022,153,460,3410,1,23,0,-1338,-1378
2024/3/31 9:00,7297,3003,1491,1009,152,456,4655,406,18,0,-1755,-1732
2024/3/31 10:00,7481,3003,1521,996,152,459,4631,770,13,0,-1692,-1602
2024/3/31 11:00,7480,3003,1730,910,152,457,4454,526,11,0,-1501,-1736
2024/3/31 12:00,7570,3001,2017,886,152,455,4021,3,10,0,-1108,-1864
2024/3/31 13:00,7331,3001,2341,950,151,453,2779,0,10,0,-474,-1880
2024/3/31 14:00,7326,3001,2749,955,151,454,2030,0,10,0,-106,-1918
2024/3/31 15:00,7422,2997,2897,990,151,469,1379,0,13,0,4,-1478
2024/3/31 16:00,7645,2997,3311,1042,151,512,543,0,31,0,2,-944
2024/3/31 17:00,8181,2994,3825,1176,151,517,87,0,40,0,16,-625
2024/3/31 18:00,8542,2992,4406,1224,152,518,1,0,14,0,459,-1224
2024/3/31 19:00,8457,2992,4505,1188,152,522,0,0,32,0,244,-1178
2024/3/31 20:00,8210,3002,4085,1165,153,540,0,0,27,0,221,-983
2024/3/31 21:00,7819,2999,3734,1073,154,542,0,0,29,0,255,-967
2024/3/31 22:00,7487,3000,3238,1036,154,544,0,0,53,0,235,-773
2024/3/31 23:00,7161,3001,2976,1018,154,545,0,0,53,0,346,-932
