単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260421,1:30,7192,4156,176,1918,68,320,0,406,160,600,0,0,0,342,0,128,-18,1256,192,7192
20260421,2:00,7208,4158,156,2072,68,338,0,364,158,588,0,0,0,320,0,124,-22,1308,192,7208
20260421,2:30,7288,4154,196,2216,70,318,0,380,160,598,0,0,0,300,0,126,-18,1404,192,7288
20260421,3:00,7468,4156,178,2380,70,338,0,442,158,588,0,0,0,276,0,124,8,1444,194,7468
20260421,3:30,7712,4156,168,2452,72,328,0,608,160,596,0,0,0,268,0,160,12,1460,192,7712
20260421,4:00,7838,4152,198,2596,70,336,0,654,158,590,0,0,0,282,0,344,14,1748,192,7838
20260421,4:30,8026,4150,186,2556,72,322,0,862,160,600,0,0,0,312,0,404,22,1812,192,8026
20260421,5:00,8182,4154,212,2580,72,336,0,896,158,590,0,0,0,366,0,484,16,1880,198,8182
20260421,5:30,8318,4158,222,2452,78,340,0,920,160,596,0,2,0,394,0,642,2,1852,204,8318
20260421,6:00,8278,4152,166,2264,76,338,0,922,158,596,0,2,0,400,0,690,-8,1672,194,8278
20260421,6:30,8054,4158,206,1852,82,328,0,878,160,598,0,290,0,382,0,722,-28,1772,198,8054
20260421,7:00,7872,4156,202,1506,78,340,0,858,160,586,0,808,0,400,0,166,-16,1568,196,7872
20260421,7:30,7948,4156,294,1294,80,318,0,636,162,568,0,1884,1,354,0,-296,-22,1672,192,7948
20260421,8:00,7690,4158,294,992,80,328,0,496,158,502,95.4,2648,187,314,0,-1136,-16,1316,188,7690
20260421,8:30,8010,4154,304,898,78,274,0,364,162,506,95.3,3733,322,257,0,-1168,-20,1720,188,8010
20260421,9:00,8438,4162,260,756,84,246,0,328,158,494,94.8,4455,891,209,0,-1164,-22,1716,188,8438
20260421,9:30,8838,4152,246,752,80,202,0,320,162,502,94.8,5051,1784,191,0,-1216,-20,1776,192,8838
20260421,10:00,9092,4158,312,750,82,228,0,304,158,484,94.8,5079,2677,169,0,-1136,20,1708,192,9092
20260421,10:30,8988,4156,386,752,78,192,0,288,164,498,94.8,4982,2997,156,0,-1296,18,1576,190,8988
20260421,11:00,8984,4158,360,752,78,212,0,286,156,474,94.8,4748,3109,142,0,-1062,18,1528,190,8984
20260421,11:30,8926,4156,354,750,74,200,0,288,162,484,94.8,4822,2803,148,0,-1072,22,1652,190,8926
20260421,12:00,8850,4154,364,752,72,202,0,294,158,480,94.8,4690,3240,140,0,-1060,10,1596,190,8850
20260421,12:30,8720,4162,300,754,72,192,0,286,164,488,94.8,4838,3524,136,0,-1302,-2,1556,188,8720
20260421,13:00,8452,4150,274,758,70,218,0,286,158,470,94.8,4830,3900,134,0,-1386,16,1716,190,8452
20260421,13:30,8842,4158,336,754,72,190,0,288,164,484,94.8,5276,3578,132,0,-1436,6,1772,190,8842
20260421,14:00,8934,4158,290,752,78,218,0,286,158,478,94.8,5246,3300,116,0,-1266,-6,1764,190,8934
20260421,14:30,9076,4154,352,754,74,194,0,282,164,498,94.8,5258,3127,88,0,-1258,4,1680,192,9076
20260421,15:00,8938,4160,332,756,78,208,0,316,160,482,94.8,5012,2573,60,0,-1174,2,1648,194,8938
20260421,15:30,8920,4154,322,754,76,190,0,340,164,506,94.8,5051,1715,63,0,-1128,-8,1752,188,8920
20260421,16:00,8974,4154,308,798,82,244,0,340,160,490,94.8,4907,770,55,0,-882,-18,1852,188,8974
20260421,16:30,9020,4156,284,1018,84,294,0,348,162,512,95.2,4517,147,59,0,-788,-22,1792,188,9020
20260421,17:00,8804,4156,336,1194,86,364,0,356,162,528,0,3411,0,49,0,-150,-14,1860,186,8804
20260421,17:30,8844,4150,416,1498,88,370,0,538,162,594,0,2249,0,53,0,518,-24,1956,188,8844
20260421,18:00,8802,4150,488,1782,92,436,0,628,162,596,0,1231,0,53,0,734,-14,1744,208,8802
20260421,18:30,8870,4154,480,2218,98,488,0,810,164,602,0,493,0,51,0,954,-2,1864,224,8870
20260421,19:00,9022,4148,492,2430,98,580,0,908,160,594,0,41,0,45,0,928,4,1636,230,9022
20260421,19:30,9092,4148,474,2532,102,658,0,924,164,608,0,53,0,53,0,474,18,1344,228,9092
20260421,20:00,8892,4154,478,2628,96,744,0,936,160,586,0,0,0,74,0,250,4,1444,226,8892
20260421,20:30,8704,4154,454,2588,98,732,0,926,166,602,0,0,0,90,0,256,14,1596,220,8704
20260421,21:00,8566,4156,448,2576,98,816,0,856,158,590,0,0,0,72,0,252,14,1680,210,8566
20260421,21:30,8436,4158,438,2538,92,856,0,738,164,600,0,0,0,50,0,302,20,1728,208,8436
20260421,22:00,8276,4154,452,2492,88,762,0,714,162,594,0,0,0,34,0,250,-2,1620,196,8276
20260421,22:30,8202,4162,428,2470,86,884,0,530,164,596,0,0,0,24,0,348,4,1692,198,8202
20260421,23:00,7984,4154,344,2400,80,738,0,474,162,596,0,0,0,18,0,222,2,1396,190,7984
20260421,23:30,7968,4158,272,2434,80,822,0,410,164,604,0,0,0,16,0,210,4,1396,190,7968
20260421,24:00:00,7694,4158,186,2142,74,704,0,364,160,590,0,0,0,12,0,126,-14,1000,192,7694
20260422,0:30,7546,4156,196,2142,76,720,0,338,162,600,0,0,0,12,0,130,-16,1160,190,7546
20260422,1:00,7258,4160,178,2222,70,694,0,326,162,590,0,0,0,14,0,-2,-12,1336,192,7258
20260422,1:30,7200,4158,188,2202,72,700,0,328,162,602,0,0,0,24,0,-232,-6,1188,190,7200
20260422,2:00,7212,4160,164,2246,70,678,0,328,160,584,0,0,0,30,0,-280,-10,1108,190,7212
20260422,2:30,7272,4154,210,2188,70,712,0,344,162,600,0,0,0,26,0,-208,-4,1172,190,7272
20260422,3:00,7490,4160,166,2130,70,678,0,418,158,592,0,0,0,16,0,64,-2,1152,192,7490
20260422,3:30,7772,4158,184,2384,72,686,0,516,162,598,0,0,0,14,0,132,-2,1324,192,7772
20260422,4:00,8044,4152,210,2468,70,890,0,768,160,594,0,0,0,22,0,124,14,1620,192,8044
20260422,4:30,8296,4158,168,2500,74,856,0,858,162,606,0,0,0,32,0,178,20,1508,192,8296
20260422,5:00,8474,4154,162,2558,74,768,0,924,160,592,0,0,0,42,0,162,4,1320,194,8474
20260422,5:30,8616,4156,150,2586,80,760,0,932,162,602,0,6,0,74,0,182,-16,1256,198,8616
20260422,6:00,8524,4154,154,2548,80,720,0,942,160,592,0,8,0,78,0,178,-8,1276,194,8524
20260422,6:30,8412,4156,180,2532,84,754,0,920,162,600,0,166,0,70,0,144,-6,1548,198,8412
20260422,7:00,8212,4160,180,2300,80,686,0,706,158,592,0,514,0,90,0,58,-14,1492,194,8212
20260422,7:30,8206,4152,256,2130,84,650,0,576,160,604,0,1269,0,85,0,-342,-8,1600,190,8206
20260422,8:00,8118,4160,240,2064,82,580,0,554,160,586,0,1623,0,103,0,-588,-14,1620,188,8118
20260422,8:30,8336,4158,250,2102,84,546,0,504,162,596,0,2187,0,99,0,-926,-18,1596,188,8336
20260422,9:00,8616,4158,278,2240,84,540,0,440,156,592,0,2571,0,63,0,-1046,14,1660,186,8616
20260422,9:30,8792,4158,352,2244,86,478,0,346,160,592,0,2975,1,59,0,-1128,-2,1716,188,8792
20260422,10:00,8812,4160,286,2046,80,486,0,320,158,568,0,3363,1,57,0,-1190,-6,1704,188,8812
20260422,10:30,8736,4170,306,1626,84,490,0,320,158,538,0,3632,1,58,0,-1164,-4,1668,190,8736
20260422,11:00,8874,4156,326,1528,86,514,0,316,158,494,80.1,3824,1,56,0,-1154,0,1620,190,8874
20260422,11:30,8898,4164,296,1580,88,494,0,320,160,498,80.1,3690,0,56,0,-1084,14,1568,190,8898
20260422,12:00,8962,4158,378,1890,84,700,0,314,156,492,80.1,3120,0,48,0,-1028,22,1564,192,8962
20260422,12:30,8716,4156,338,1990,86,760,0,312,160,504,80.1,2692,0,50,0,-1040,4,1488,192,8716
20260422,13:00,8510,4160,352,2142,82,780,0,306,158,496,80.1,2248,0,50,0,-904,10,1560,190,8510
20260422,13:30,8948,4158,316,2080,88,742,0,310,160,504,80.1,1882,0,48,0,-528,-2,1000,190,8948
20260422,14:00,8920,4156,336,2122,86,744,0,312,156,500,80.1,1644,0,46,0,-558,0,816,192,8920
20260422,14:30,8992,4154,344,2136,88,734,0,324,160,522,80.1,1497,0,47,0,-422,-4,780,192,8992
20260422,15:00,8818,4160,298,2348,90,686,0,324,156,536,0,1233,0,103,0,14,-12,1312,194,8818
20260422,15:30,8856,4158,272,2390,92,650,0,360,160,584,0,1089,0,159,0,146,-14,1380,190,8856
20260422,16:00,9008,4152,356,2524,92,726,0,366,156,588,0,951,0,137,0,134,-8,1356,190,9008
20260422,16:30,9066,4156,468,2738,96,818,0,422,160,602,0,775,0,177,0,148,10,1700,196,9066
20260422,17:00,9052,4152,564,2742,96,886,0,510,156,590,0,469,0,187,0,332,-6,1828,202,9052
20260422,17:30,9028,4150,544,2710,98,840,0,818,160,600,0,305,0,187,0,320,-12,1896,204,9028
20260422,18:00,9182,4148,498,2760,98,832,0,914,158,592,0,107,0,167,0,294,-22,1580,216,9182
20260422,18:30,9250,4144,510,2762,102,892,0,936,160,598,0,58,0,172,0,304,0,1608,220,9250
20260422,19:00,9342,4152,528,2758,106,922,0,938,156,592,0,46,0,160,0,696,22,1964,230,9342
20260422,19:30,9324,4142,544,2762,106,914,0,938,160,598,0,51,0,151,0,648,20,1936,226,9324
20260422,20:00,9230,4152,572,2760,102,940,0,952,156,588,0,0,0,194,0,360,20,1780,214,9230
20260422,20:30,9012,4156,580,2664,102,876,0,946,160,600,0,0,0,192,0,312,-4,1788,216,9012
20260422,21:00,8822,4154,592,2660,100,786,0,902,156,592,0,0,0,210,0,244,-26,1760,212,8822
20260422,21:30,8782,4160,580,2662,96,884,0,650,160,596,0,0,0,224,0,346,4,1780,200,8782
20260422,22:00,8542,4156,576,2630,92,836,0,580,156,590,0,0,0,244,0,308,8,1824,190,8542
20260422,22:30,8454,4158,532,2512,90,878,0,536,160,594,0,0,0,280,0,266,-6,1744,198,8454
20260422,23:00,8266,4160,532,2482,82,712,0,476,156,594,0,0,0,304,0,308,-2,1728,190,8266
20260422,23:30,8216,4154,564,2484,82,788,0,412,158,600,0,0,0,346,0,210,-14,1756,188,8216
20260422,24:00:00,7888,4162,550,2390,78,730,0,384,158,588,0,0,0,344,0,128,-16,1796,188,7888
20260423,0:30,7620,4156,498,2182,76,686,0,396,160,592,0,0,0,362,0,122,-18,1780,188,7620
20260423,1:00,7372,4160,324,1942,72,758,0,400,156,594,0,0,0,390,0,118,-10,1720,188,7372
20260423,1:30,7338,4160,186,2026,74,740,0,412,156,598,0,0,0,404,0,118,-4,1720,188,7338
20260423,2:00,7394,4158,216,2022,68,702,0,420,160,590,0,0,0,406,0,120,6,1660,186,7394
20260423,2:30,7622,4160,248,2086,70,728,0,428,160,600,0,0,0,392,0,150,12,1600,188,7622
20260423,3:00,7844,4158,390,2120,70,706,0,444,154,592,0,0,0,374,0,142,8,1500,186,7844
20260423,3:30,8076,4158,558,2244,72,706,0,458,158,602,0,0,0,390,0,120,6,1584,188,8076
20260423,4:00,8320,4156,584,2314,70,704,0,596,156,592,0,0,0,392,0,118,2,1556,192,8320
20260423,4:30,8520,4156,594,2484,74,822,0,656,158,604,0,0,0,350,0,134,6,1716,198,8520
20260423,5:00,8674,4154,610,2526,78,774,0,688,156,594,0,0,0,306,0,140,10,1560,198,8674
20260423,5:30,8676,4156,642,2532,78,764,0,712,158,604,0,0,0,308,0,124,12,1612,198,8676
20260423,6:00,8586,4160,682,2354,78,696,0,718,156,592,0,2,0,316,0,148,-16,1492,192,8586
20260423,6:30,8460,4154,678,2370,82,722,0,728,160,600,0,12,0,250,0,122,-16,1600,198,8460
20260423,7:00,8368,4156,658,2306,88,670,0,736,156,592,0,62,0,200,0,144,-14,1576,190,8368
20260423,7:30,8460,4162,730,2384,90,688,0,658,160,596,0,188,0,182,0,178,-18,1728,190,8460
20260423,8:00,8506,4150,724,2262,90,722,0,672,156,596,0,360,0,180,0,128,0,1724,190,8506
20260423,8:30,8838,4162,722,2418,92,698,0,666,160,598,0,577,0,145,0,126,-16,1700,190,8838
20260423,9:00,9178,4160,712,2486,96,744,0,772,158,588,0,821,0,131,0,124,-18,1784,188,9178
20260423,9:30,9346,4156,726,2424,100,680,0,840,162,592,0,987,0,147,0,130,-4,1788,194,9346
20260423,10:00,9386,4156,718,2214,94,640,0,838,156,580,0,1283,0,145,0,126,-4,1756,196,9386
20260423,10:30,9340,4158,734,1854,100,562,0,820,160,578,0,1601,0,155,0,128,16,1720,194,9340
20260423,11:00,9318,4156,692,1714,96,578,0,826,162,562,0,1775,0,145,0,124,-10,1700,198,9318
20260423,11:30,9298,4156,712,1606,94,566,0,828,160,564,0,1801,0,153,0,128,10,1680,200,9298
20260423,12:00,9444,4158,832,1580,96,634,0,734,158,520,0,1817,0,145,0,126,22,1572,194,9444
20260423,12:30,9114,4158,870,1512,94,528,0,586,160,484,101.9,1583,0,143,0,252,14,1460,190,9114
20260423,13:00,8966,4150,848,1546,88,524,0,522,158,466,101.9,1529,0,145,0,308,22,1528,188,8966
20260423,13:30,9320,4158,918,1982,88,568,0,480,160,482,101.9,1490,0,158,0,250,14,1616,188,9320
20260423,14:00,9360,4156,878,2164,90,680,0,470,158,514,0,1470,0,162,0,126,-2,1696,190,9360
20260423,14:30,9372,4156,990,2014,88,646,0,474,160,580,0,1520,0,192,0,128,2,1772,194,9372
20260423,15:00,9288,4156,1004,2026,88,590,0,508,158,580,0,1298,0,234,0,126,10,1684,194,9288
20260423,15:30,9164,4154,978,2244,90,584,0,534,162,592,0,1044,0,314,0,128,-18,1836,194,9164
20260423,16:00,9250,4158,1020,2264,94,618,0,540,158,574,0,990,0,360,0,128,-18,1828,192,9250
20260423,16:30,9272,4152,1004,2382,98,666,0,548,160,586,0,864,0,326,0,130,-24,1824,204,9272
20260423,17:00,9252,4152,994,2488,98,712,0,772,160,590,0,616,0,312,0,126,-24,1952,208,9252
20260423,17:30,9322,4156,980,2490,98,694,0,972,160,596,0,444,0,354,0,128,-26,1948,224,9322
20260423,18:00,9352,4152,980,2508,100,878,0,1002,158,590,0,216,0,380,0,126,-6,1968,236,9352
20260423,18:30,9492,4156,1160,2502,104,892,0,1066,160,596,0,90,0,396,0,130,22,2020,238,9492
20260423,19:00,9558,4152,1256,2508,102,954,0,1070,158,590,0,20,0,388,0,124,20,2028,244,9558
20260423,19:30,9506,4160,1192,2512,106,950,0,1078,160,596,0,4,0,414,0,126,22,2056,242,9506
20260423,20:00,9334,4148,1064,2518,100,920,0,1030,160,590,0,0,0,412,0,160,4,2008,236,9334
20260423,20:30,9180,4150,1060,2512,100,880,0,984,160,598,0,0,0,414,0,128,2,2036,228,9180
20260423,21:00,9010,4150,1034,2510,98,898,0,760,160,590,0,0,0,394,0,132,-26,1912,222,9010
20260423,21:30,8822,4144,986,2494,94,904,0,666,160,598,0,0,0,386,0,124,-14,1940,220,8822
20260423,22:00,8592,4150,950,2466,90,814,0,564,158,590,0,0,0,404,0,124,2,1932,212,8592
20260423,22:30,8502,4152,974,2460,90,724,0,496,160,598,0,0,0,392,0,128,2,1888,214,8502
20260423,23:00,8320,4152,962,2348,80,706,0,488,160,588,0,0,0,356,0,124,12,1868,212,8320
20260423,23:30,8158,4160,860,2228,84,684,0,488,160,596,0,0,0,362,0,146,12,1832,210,8158
20260423,24:00:00,7912,4156,650,2022,74,612,0,484,158,596,0,0,0,354,0,62,4,1472,212,7912
20260424,0:30,7698,4158,348,2310,76,664,0,434,160,600,0,0,0,360,0,0,6,1636,218,7698
20260424,1:00,7410,4156,178,2250,74,704,0,416,160,594,0,0,0,374,0,0,-10,1704,218,7410
20260424,1:30,7394,4162,204,2014,74,572,0,434,160,604,0,0,0,388,0,0,-18,1420,220,7394
20260424,2:00,7362,4154,200,1946,72,590,0,434,158,588,0,0,0,400,0,0,-20,1380,220,7362
20260424,2:30,7442,4158,140,1922,72,562,0,472,160,598,0,0,0,412,0,0,-14,1260,220,7442
20260424,3:00,7662,4160,178,2028,70,594,0,466,160,590,0,0,0,378,0,62,0,1244,220,7662
20260424,3:30,7982,4154,206,2284,72,632,0,646,160,600,0,0,0,330,0,288,-6,1604,220,7982
20260424,4:00,8206,4160,206,2482,72,652,0,832,160,588,0,0,0,326,0,380,-2,1876,226,8206
20260424,4:30,8404,4150,190,2512,76,630,0,1006,160,604,0,0,0,336,0,408,8,1900,224,8404
20260424,5:00,8580,4160,186,2528,76,664,0,1016,160,590,0,0,0,326,0,514,2,1872,230,8580
20260424,5:30,8716,4156,224,2522,82,740,0,928,160,602,0,0,0,290,0,592,10,1828,238,8716
20260424,6:00,8606,4156,238,2506,80,846,0,910,160,594,0,3,0,283,0,426,-8,1828,240,8606
20260424,6:30,8490,4158,208,2458,84,792,0,814,160,598,0,108,0,284,0,310,-2,1728,246,8490
20260424,7:00,8270,4158,242,2316,84,542,0,648,160,596,0,354,0,246,0,324,0,1664,264,8270
20260424,7:30,8258,4156,332,2390,88,320,0,576,162,600,0,798,0,238,0,-44,-6,1636,284,8258
20260424,8:00,8194,4158,362,2156,86,340,0,530,158,588,0,1340,0,248,0,-526,-10,1540,304,8194
20260424,8:30,8440,4158,352,1944,90,314,0,496,162,590,0,1993,0,259,0,-618,2,1612,310,8440
20260424,9:00,8710,4158,396,1806,88,284,0,410,158,538,0,2553,0,249,0,-818,6,1428,310,8710
20260424,9:30,8842,4154,396,1834,88,204,0,400,160,492,101.8,2838,0,280,0,-806,2,1508,308,8842
20260424,10:00,8862,4158,354,1742,84,226,0,392,158,468,101.8,3098,0,300,0,-772,22,1676,308,8862
20260424,10:30,8994,4158,344,1520,86,202,0,382,160,476,101.8,3910,0,286,0,-1098,-6,1736,310,8994
20260424,11:00,8780,4156,374,1318,86,222,0,370,158,468,101.8,4268,0,278,0,-1490,-10,1728,310,8780
20260424,11:30,8916,4160,368,1176,82,252,0,360,158,482,101.8,4606,1,264,0,-1650,20,1672,310,8916
20260424,12:00,8804,4156,358,1074,86,278,0,358,160,466,101.8,4722,1,266,0,-1822,4,1612,310,8804
20260424,12:30,8540,4156,376,940,80,256,0,358,160,484,101.8,4306,419,270,0,-1632,8,1532,310,8540
20260424,13:00,8646,4158,398,950,80,266,0,358,160,484,101.8,4228,459,276,0,-1560,6,1468,310,8646
20260424,13:30,8824,4160,358,1102,82,264,0,368,160,500,101.8,4454,1,306,0,-1640,-2,1596,308,8824
20260424,14:00,8760,4154,382,1230,84,290,0,368,158,486,101.8,4170,1,324,0,-1438,4,1760,308,8760
20260424,14:30,8870,4156,338,1456,82,284,0,376,160,498,101.8,3692,1,308,0,-1096,2,1696,310,8870
20260424,15:00,8702,4160,324,1582,80,304,0,370,158,478,101.8,3204,1,322,0,-874,-8,1708,310,8702
20260424,15:30,8610,4152,324,1770,80,292,0,390,162,484,101.8,2904,1,340,0,-818,-6,1772,308,8610
20260424,16:00,8786,4158,308,1950,82,326,0,444,158,502,0,2544,1,354,0,-572,-12,1764,308,8786
20260424,16:30,8862,4158,332,2176,82,372,0,560,162,562,0,1986,0,362,0,-342,-12,1844,308,8862
20260424,17:00,8872,4156,338,2300,82,414,0,622,160,574,0,1464,0,350,0,-258,-16,1624,310,8872
20260424,17:30,8828,4148,336,2436,90,414,0,730,160,594,0,986,0,336,0,-34,-10,1672,314,8828
20260424,18:00,8864,4152,356,2492,90,434,0,824,162,594,0,594,0,330,0,536,-22,2012,334,8864
20260424,18:30,8960,4152,340,2524,98,422,0,1000,160,600,0,284,0,316,0,728,12,2028,352,8960
20260424,19:00,9088,4158,334,2526,96,428,0,1026,162,594,0,42,0,306,0,1072,20,2032,356,9088
20260424,19:30,9156,4150,394,2516,100,416,0,1030,160,600,0,20,0,270,0,1182,18,2056,356,9156
20260424,20:00,9054,4152,340,2490,100,436,0,1030,162,588,0,0,0,234,0,1012,4,1844,350,9054
20260424,20:30,8978,4152,334,2418,96,416,0,1032,160,600,0,0,0,194,0,620,14,1392,334,8978
20260424,21:00,8702,4154,386,2500,92,432,0,992,162,590,0,0,0,172,0,832,8,1952,334,8702
20260424,21:30,8624,4156,392,2500,90,422,0,996,160,596,0,0,0,162,0,620,2,1800,328,8624
20260424,22:00,8362,4158,316,2506,86,428,0,984,162,594,0,0,0,162,0,632,0,1984,318,8362
20260424,22:30,8360,4158,332,2464,84,424,0,850,162,596,0,0,0,160,0,708,-4,1896,322,8360
20260424,23:00,8196,4156,328,2196,80,422,0,808,160,596,0,0,0,138,0,814,14,1832,316,8196
20260424,23:30,8136,4158,338,2182,78,414,0,742,162,598,0,0,0,122,0,860,-4,1828,314,8136
20260424,24:00:00,7970,4156,346,1990,74,428,0,718,160,590,0,0,0,100,0,382,-20,1264,310,7970
20260425,0:30,7650,4164,326,1880,74,406,0,574,160,604,0,0,0,106,0,188,-22,1124,314,7650
20260425,1:00,7398,4158,330,1738,72,416,0,492,162,586,0,0,0,92,0,142,-20,1084,314,7398
20260425,1:30,7288,4156,330,1520,70,392,0,460,162,600,0,0,0,98,0,130,-20,924,314,7288
20260425,2:00,7270,4158,330,1398,66,412,0,454,160,588,0,0,0,88,0,120,-22,796,314,7270
20260425,2:30,7402,4156,346,1270,70,372,0,464,160,600,0,0,0,84,0,124,-22,536,314,7402
20260425,3:00,7620,4158,396,1580,68,364,0,584,162,590,0,0,0,86,0,132,-10,804,314,7620
20260425,3:30,7900,4156,362,1726,72,356,0,710,160,604,0,0,0,98,0,170,8,836,314,7900
20260425,4:00,8124,4154,390,1420,70,368,0,766,160,590,0,0,0,82,0,404,22,624,322,8124
20260425,4:30,8288,4160,372,1476,74,358,0,922,160,602,0,0,0,86,0,522,20,792,328,8288
20260425,5:00,8480,4158,360,1320,72,392,0,974,160,596,0,0,0,100,0,750,26,752,324,8480
20260425,5:30,8410,4154,350,1258,76,378,0,920,160,600,0,0,0,114,0,778,18,720,324,8410
20260425,6:00,8204,4160,326,1226,74,388,0,904,160,594,0,6,0,124,0,656,0,728,314,8204
20260425,6:30,7882,4156,348,1048,78,380,0,838,160,592,0,230,0,124,0,446,-28,804,314,7882
20260425,7:00,7424,4158,326,760,74,392,0,746,160,558,0,638,0,106,0,120,-4,924,314,7424
20260425,7:30,7286,4154,316,738,76,404,0,578,160,522,95.6,1332,0,68,15,-820,-12,544,314,7286
20260425,8:00,7156,4162,370,828,74,402,0,464,160,508,95.6,2004,15,52,38,-1098,6,1088,312,7156
20260425,8:30,7364,4150,270,834,76,362,0,398,160,494,95.5,2640,201,52,36,-1170,-22,1188,308,7364
20260425,9:00,7638,4160,208,814,74,340,0,376,158,480,95,2972,726,64,47,-1136,-18,1160,306,7638
20260425,9:30,7792,4160,194,812,74,272,0,406,160,488,95,3141,1207,85,39,-1072,12,1216,276,7792
20260425,10:00,7822,4156,220,810,72,260,0,406,156,478,95,3271,1447,105,74,-1106,14,1260,240,7822
20260425,10:30,7854,4158,194,694,68,228,0,388,160,484,95,3639,2051,101,83,-1258,-2,1232,232,7854
20260425,11:00,7870,4156,188,582,68,218,0,382,156,486,95,4007,2152,103,79,-1480,22,1252,234,7870
20260425,11:30,7988,4156,200,520,68,220,0,360,160,492,95,4405,2366,97,78,-1682,4,1244,232,7988
20260425,12:00,8088,4158,192,466,68,228,0,350,158,484,95,4517,2582,91,86,-1606,0,1252,234,8088
20260425,12:30,7918,4162,192,470,68,222,0,354,160,494,95,4243,2600,71,80,-1524,-2,1224,232,7918
20260425,13:00,7774,4160,190,472,68,222,0,352,158,484,95,4203,2388,61,114,-1654,-4,1172,234,7774
20260425,13:30,7906,4154,222,468,70,214,0,360,160,494,95,4077,2424,47,93,-1540,4,1056,232,7906
20260425,14:00,7940,4158,196,472,68,236,0,354,160,482,95,4251,1985,35,84,-1504,2,1204,234,7940
20260425,14:30,8016,4156,218,468,68,216,0,356,160,492,95,4193,1818,33,77,-1376,4,1204,232,8016
20260425,15:00,7982,4162,220,470,72,226,0,352,160,482,95,4043,1644,37,66,-1270,2,1208,234,7982
20260425,15:30,7832,4158,186,556,72,214,0,362,160,492,95,4227,632,41,71,-1504,-16,1348,232,7832
20260425,16:00,7782,4158,162,700,72,252,0,368,158,484,95,4035,128,37,65,-1528,-6,1344,234,7782
20260425,16:30,7540,4152,284,744,76,316,0,376,160,492,95.4,3339,0,43,58,-1316,-8,1368,250,7540
20260425,17:00,7728,4146,312,750,78,412,0,436,158,500,95.6,2585,0,47,46,-660,-2,1332,298,7728
20260425,17:30,7798,4152,310,1046,84,396,0,502,160,544,0,1655,0,89,0,-46,-10,1392,308,7798
20260425,18:00,7896,4150,320,1078,90,420,0,862,160,580,0,979,0,95,0,330,2,1500,330,7896
20260425,18:30,8166,4150,332,1036,92,406,0,924,160,596,0,399,0,89,0,868,-2,1224,340,8166
20260425,19:00,8188,4152,334,1132,96,430,0,946,156,596,0,41,0,109,0,1470,12,1640,354,8188
20260425,19:30,8342,4156,334,1098,98,406,0,1002,158,602,0,45,0,127,0,1472,14,1524,354,8342
20260425,20:00,8310,4160,326,1092,96,428,0,1012,160,594,0,0,0,182,0,1524,2,1620,354,8310
20260425,20:30,8166,4150,326,1104,94,410,0,990,160,620,0,0,0,192,0,1510,0,1744,354,8166
20260425,21:00,8152,4158,348,952,88,422,0,986,158,618,0,0,0,168,0,1060,-12,1136,342,8152
20260425,21:30,7956,4154,296,900,88,410,0,978,160,626,0,0,0,154,0,730,-20,848,328,7956
20260425,22:00,7668,4154,330,904,86,422,0,846,158,618,0,0,0,174,0,980,-14,1320,330,7668
20260425,22:30,7622,4158,350,918,82,398,0,700,160,624,0,0,0,216,0,1334,-2,1648,332,7622
20260425,23:00,7538,4156,346,908,80,416,0,572,156,610,0,0,0,216,0,1208,-8,1440,318,7538
20260425,23:30,7458,4154,340,908,76,368,0,530,160,628,0,0,0,200,0,1314,-12,1520,312,7458
20260425,24:00:00,7394,4152,340,908,76,394,0,520,158,612,0,0,0,160,0,306,-2,540,310,7394
20260426,0:30,7052,4162,354,918,74,372,0,438,160,628,0,0,0,158,0,124,2,656,318,7052
20260426,1:00,6756,4156,426,1008,68,388,0,404,158,612,0,0,0,140,0,238,10,1168,316,6756
20260426,1:30,6792,4154,390,1042,70,352,0,390,160,628,0,0,0,156,0,228,14,1108,316,6792
20260426,2:00,6770,4160,352,1050,66,390,0,376,158,610,0,0,0,144,0,118,-8,964,318,6770
20260426,2:30,6888,4156,298,1228,70,376,0,378,160,606,0,0,0,138,0,204,14,1056,316,6888
20260426,3:00,7184,4156,282,1334,68,398,0,558,158,602,0,0,0,122,0,142,0,952,316,7184
20260426,3:30,7396,4156,276,1484,72,376,0,766,160,596,0,0,0,118,0,258,10,1192,316,7396
20260426,4:00,7652,4156,314,1768,70,392,0,862,156,576,0,0,0,132,0,480,6,1576,316,7652
20260426,4:30,7836,4158,264,1822,72,386,0,920,160,576,0,0,0,134,0,638,16,1632,322,7836
20260426,5:00,8006,4152,246,1820,72,384,0,934,158,570,0,0,0,140,0,704,4,1496,318,8006
20260426,5:30,8014,4156,248,1820,76,378,0,948,160,578,0,0,0,148,0,546,-2,1364,322,8014
20260426,6:00,7736,4156,268,1412,80,388,0,962,158,566,0,6,0,150,0,220,-18,928,316,7736
20260426,6:30,7420,4156,360,1330,78,378,0,808,160,576,0,102,0,184,0,-186,-8,832,314,7420
20260426,7:00,6950,4160,250,1118,72,390,0,740,156,562,0,252,0,200,0,-304,-20,940,314,6950
